MechWarrior 4: Black Knight	0	0	0	1	1	0	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	M
MechWarrior 4: Mercenaries	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	0	RP
MechWarrior 4: Vengeance	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1	RP
Medal of Honor: Airborne	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	1	0	A
Medal of Honor: Allied Assault	0	0	1	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	E 10+
Medal of Honor: Pacific Assault	0	0	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	EC
Medieval Conquest	0	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	EC
Medieval II: Total War	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	E 10+
Medieval II: Total War: Kingdoms	1	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	A
Medieval Lords: Build Defend Expand	0	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	0	RP
Medieval: Total War	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	1	EC
Medieval: Total War: Viking Invasion	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	M
Meet the Robinsons	1	0	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	1	1	A
Mega Man 11	0	1	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	T
Mega Man Legacy Collection 2	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	RP
Mega Man Legends	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	RP
Mega Man Legends 2	0	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	1	1	E 10+
Mega Man Maker	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	A
Mega Man X Collection	1	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	T
Mega Man X4	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	0	A
Mega Man X5	0	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	0	1	0	1	0	1	1	1	1	0	0	0	0	0	E 10+
Mega Man X6	1	0	1	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	T
Mega Man X7	0	1	0	1	0	1	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	E
Mega Man X8	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	RP
MegaRace 3	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	E 10+
Men of Valor	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	RP
Men of War	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	0	0	EC
Mercenaries 2: World in Flames	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	0	1	RP
Merchant Prince II	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	1	0	RP
Meridian 59	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	EC
Message in a Haunted Mansion	0	1	0	1	0	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	A
Messiah	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	E
Metal Fatigue	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	T
Metal Gear Rising: Revengeance	1	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	1	A
Metal Gear Solid	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	RP
Metal Gear Solid 2: Sons of Liberty	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	1	1	M
Mias Math Adventure: Just in Time!	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	0	1	E 10+
Michael Schumacher Racing World Kart 2002	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	E
Michelin Rally Masters: Race of Champions	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1	M
Micro Commandos	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	RP
Micro Machines V3	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	1	0	1	A
Microsoft Baseball 2001	1	0	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	0	A
Microsoft Entertainment Pack: The Puzzle Collection	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	M
Microsoft Flight Simulator	1	1	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	A
Microsoft Flight Simulator 2000	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	EC
Microsoft Flight Simulator 2002	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	A
Microsoft Flight Simulator 2004: A Century of Flight	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	A
Microsoft Flight Simulator 98	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	EC
Microsoft Flight Simulator for Windows 95	1	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	EC
Microsoft Flight Simulator X	1	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	A
Microsoft Golf 1998 Edition	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	T
Microsoft Golf 1999 Edition	0	1	0	1	0	1	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	0	0	M
Microsoft Golf 2001 Edition	0	0	0	1	1	1	1	0	0	0	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1	0	0	1	1	0	0	1	T
Microsoft International Soccer 2000	1	0	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	0	0	1	0	1	1	1	0	1	0	T
Microsoft Mahjong	1	0	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	1	E
Microsoft Pinball Arcade	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	A
Microsoft Solitaire Collection	0	1	1	1	0	1	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	1	E
Microsoft Train Simulator	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	T
Microsoft Train Simulator 2	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	E
Midnight Club II	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	1	A
Midnight Rescue!	1	1	1	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	E 10+
Midtown Madness	0	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	1	A
Midtown Madness 2	1	1	0	1	0	1	0	1	1	0	1	1	1	0	1	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	0	EC
Midway Arcade Treasures	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	EC
Midway Arcade Treasures Deluxe Edition	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	0	0	1	A
MiG Alley	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	E 10+
MiG-29 Fulcrum	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	A
Might and Magic IX	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	M
Might and Magic VI: The Mandate of Heaven	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	1	E
Might and Magic VII: For Blood and Honor	0	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	EC
Might and Magic VIII: Day of the Destroyer	1	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	M
Mighty No. 9	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	0	1	0	1	1	0	1	0	0	1	0	1	0	0	EC
Millennium Soldier: Expendable	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1	A
MindRover	0	0	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	M
Minecraft	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	RP
Minerva	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	E 10+
Mini Desktop Racing	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	T
Mini Ninjas	1	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	M
Mirrors Edge	1	0	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	1	T
Missile Command	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	0	M
MissionForce: CyberStorm	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	EC
MLB Front Office Manager	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	1	1	0	1	M
Moai Better Blues	1	0	0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	EC
Mob Enforcer	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	T
Mobil 1 Rally Championship	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	0	0	E
Mobile Forces	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	1	M
Mobility	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	M
Monato Esprit	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	E 10+
Monopoly	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	1	1	0	1	0	0	1	0	1	E
Monopoly 2008	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	1	EC
Monopoly 3	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	0	T
Monopoly Junior	0	0	1	1	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	0	1	E 10+
Monopoly Star Wars	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	E
Monopoly Tycoon	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0	E 10+
Monster Hunter Frontier Online	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	0	0	EC
Monster Jam	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	1	0	1	A
Monster Jam: Maximum Destruction	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	0	T
Monster Madness: Battle for Suburbia	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	1	RP
Monster Truck Madness	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	E
Monster Truck Madness 2	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	0	0	A
Monster Trux Extreme: Offroad Edition	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	M
Monsters Inc. Scream Team	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	E
Monsters vs. Aliens	0	0	1	1	0	1	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	T
Montezumas Return	0	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	1	T
Monty Python & the Quest for the Holy Grail	1	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	E
Moon Tycoon	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	E
Mornings Wrath	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	1	E
Morpheus	1	0	1	1	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	0	1	0	A
Mortal Kombat 11	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	EC
Mortal Kombat 3	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	E
Mortal Kombat 4	1	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	EC
Mortal Kombat Trilogy	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	EC
Mortal Kombat X	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	1	1	E
Mortal Online	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	A
Mosbys Confederacy	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	E
Moto Racer	0	1	0	1	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	T
Moto Racer 2	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	E
Motocross Madness 2	1	1	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	M
MotoGP 07	1	1	0	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	1	1	M
MotoGP 08	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	E 10+
MotoGP 13	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	1	1	1	A
MotoGP 14	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	1	1	0	A
MotoGP 15	1	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	M
MotoGP 17	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	E 10+
MotoGP 18	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	1	1	1	1	0	1	1	0	E
MotoGP 19	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1	1	1	0	1	A
MotoGP 20	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	EC
Motor City Online	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	EC
Motorhead	0	0	0	0	1	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	RP
Mount & Blade	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	0	0	A
Mount & Blade: Warband	1	0	0	0	1	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	RP
Mountain of Faith	0	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	E
Movie Battles	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	T
Mr. Robot	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	1	0	0	1	E
Mu Online	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	1	0	1	1	1	1	1	T
Multi Theft Auto	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	1	EC
Multiwinia	0	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	A
My Disney Kitchen	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	M
My Horse and Me	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	M
MySims	1	0	0	1	0	0	0	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1	A
Myst	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	EC
Myst III: Exile	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	A
Myst IV: Revelation	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	M
Myst Online: Uru Live	1	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	1	1	RP
Myst V: End of Ages	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	E
Mysterious Journey II	0	1	1	0	1	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	M
Mystery Case Files: Huntsville	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	0	1	E
Mystery Case Files: Madame Fate	0	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	E
Mystery Case Files: Prime Suspects	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	RP
Mystery Case Files: Ravenhearst	1	1	1	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	A
Mystery Case Files: Return to Ravenhearst	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	E
Mystery in London	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	E 10+
Mystery P.I.: The Lottery Ticket	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	RP
Mystic Inn	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0	T
Myth II: Chimera	1	1	0	0	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1	0	M
Myth II: Soulblighter	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	A
Myth III: The Wolf Age	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	1	1	0	RP
Myth Makers Super Kart GP	1	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	E
Myth: The Fallen Lords	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	0	1	A
Myth: The Total Codex	1	1	1	0	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	M
Mytheon	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	E 10+
N	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	M
NAM	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	M
Nancy Drew: Ghost Dogs Of Moon Lake	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	E
Nancy Drew: The Haunting of Castle Malloy	1	0	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	M
Nancy Drew: The White Wolf of Icicle Creek	0	1	1	1	1	0	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	A
Nanosaur	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	A
Napoleon: Total War	1	1	0	0	1	1	0	1	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	0	0	1	1	M
Narbacular Drop	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	E
Narc	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	E 10+
Narcissu	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	RP
NASCAR 2000	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	RP
NASCAR Craftsman Truck Series Racing	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	E 10+
NASCAR Legends	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	T
NASCAR Racing	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	T
NASCAR Racing 1999 Edition	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	EC
NASCAR Racing 2	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	0	E
NASCAR Racing 2002 Season	1	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	0	E
NASCAR Racing 2003 Season	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	E
